Set,Way,Physical Address,Victim Address,Program Counter,Hit

397,11,3742131041,0,4207559,1
398,15,3742131123,0,4207559,1
399,10,3742131197,0,4207559,1
400,15,3742131200,0,4207559,1
401,11,3742131276,0,4207559,1
402,12,3742131363,0,4207559,1



1468,9,1303736064,0,4207552,0

403,14,3742131417,0,4207559,1
404,7,3742131518,0,4207559,1
405,12,3742131532,0,4207559,1
406,14,3742131606,0,4207559,1

407,1,3742131670,0,4207559,1
408,15,3742131722,0,4207559,1
409,9,3742131799,0,4207559,1

410,9,3742131881,0,4207559,1
1469,8,1303736128,0,4207552,0

412,15,3742132001,0,4207559,1
413,15,3742132035,0,4207559,1
414,11,3742132111,0,4207559,1
411,4,3742131929,0,4207559,0
415,7,3742132164,0,4207559,0
417,13,3742132313,0,4207559,1
418,12,3742132401,0,4207559,1
419,7,3742132428,0,4207559,1
422,11,3742132608,0,4207559,1
423,10,3742132695,0,4207559,1
424,13,3742132793,0,4207559,1
1470,10,1303736192,0,4207552,0
425,12,3742132800,0,4207559,1
426,12,3742132888,0,4207559,1
427,12,3742132987,0,4207559,1
428,11,3742132992,0,4207559,1
430,12,3742133120,0,4207559,1


431,12,3742133216,0,4207559,1
432,14,3742133280,0,4207559,1

434,13,3742133388,0,4207559,1
1471,9,1303736256,0,4207552,0
435,14,3742133481,0,4207559,1
436,14,3742133517,0,4207559,1

433,4,3742133316,0,4207559,0

437,13,3742133568,0,4207559,1
438,14,3742133655,0,4207559,1
439,13,3742133758,0,4207559,1

440,11,3742133760,0,4207559,1
443,14,3742133961,0,4207559,1
444,10,3742134077,0,4207559,1
445,13,3742134080,0,4207559,1
446,9,3742134205,0,4207559,1
447,12,3742134208,0,4207559,1
1024,2,3103850496,0,4207552,0
384,3,3053346846,0,4207559,0
385,9,3053346893,0,4207559,1
386,7,3053346996,0,4207559,1
387,12,3053347013,0,4207559,1

389,10,3053347144,0,4207559,1
390,7,3053347256,0,4207559,1
391,11,3053347270,0,4207559,1


388,1,3053347072,0,4207559,0
392,10,3053347371,0,4207559,1
1025,15,3103850560,368771195,4207552,0
393,9,3053347413,0,4207559,1
394,11,3053347485,0,4207559,1
395,9,3053347575,0,4207559,1
397,9,3053347707,0,4207559,1
398,14,3053347769,0,4207559,1
399,12,3053347776,0,4207559,1
400,12,3053347847,0,4207559,1
401,15,3053347922,0,4207559,1
403,9,3053348080,0,4207559,1
1026,0,3103850624,0,4207552,0
405,13,3053348216,0,4207559,1
406,13,3053348247,0,4207559,1
408,14,3053348373,0,4207559,1
409,15,3053348479,0,4207559,1
404,3,3053348105,0,4207559,0
410,11,3053348480,0,4207559,1
411,13,3053348575,0,4207559,1
412,5,3053348620,0,4207559,1
1027,11,3103850688,1159528692,4207552,0
413,9,3053348730,0,4207559,1
414,9,3053348736,0,4207559,1
415,12,3053348839,0,4207559,1
416,4,3053348883,0,4207559,1
418,14,3053349011,0,4207559,1
420,15,3053349131,0,4207559,1
421,12,3053349203,0,4207559,1
422,10,3053349248,0,4207559,1
419,2,3053349061,0,4207559,0
423,14,3053349339,0,4207559,1
1028,0,3103850752,0,4207552,0
424,15,3053349385,0,4207559,1
425,4,3053349496,0,4207559,1
426,13,3053349510,0,4207559,1
428,12,3053349632,0,4207559,1
429,9,3053349707,0,4207559,1
430,14,3053349761,0,4207559,1
431,13,3053349833,0,4207559,1
433,12,3053349952,0,4207559,1
1029,1,3103850816,0,4207552,0
434,11,3053350016,0,4207559,1
435,13,3053350106,0,4207559,1
437,11,3053350216,0,4207559,1
438,12,3053350335,0,4207559,1

439,12,3053350336,0,4207559,1
436,2,3053350156,0,4207559,0
440,8,3053350439,0,4207559,1
441,9,3053350481,0,4207559,1
442,12,3053350556,0,4207559,1
443,6,3053350649,0,4207559,1

1030,12,3103850880,2525299076,4207552,0
444,11,3053350718,0,4207559,1
445,12,3053350721,0,4207559,1
446,12,3053350793,0,4207559,1
447,11,3053350870,0,4207559,1
1664,9,3200753667,0,4207559,1
1665,15,3200753755,0,4207559,1
1666,15,3200753797,0,4207559,1
1667,15,3200753902,0,4207559,1

1668,15,3200753946,0,4207559,1



1031,12,3103850944,1159528943,4207552,0
1669,15,3200753984,0,4207559,1
1670,13,3200754097,0,4207559,1
1671,12,3200754121,0,4207559,1



1672,9,3200754205,0,4207559,1
1673,10,3200754247,0,4207559,1
1674,11,3200754318,0,4207559,1

1675,13,3200754431,0,4207559,1



1676,11,3200754432,0,4207559,1

1677,12,3200754545,0,4207559,1
1678,7,3200754578,0,4207559,1
1679,10,3200754637,0,4207559,1



1032,2,3103851008,0,4207552,0
1680,15,3200754738,0,4207559,1
1681,4,3200754815,0,4207559,1

1682,13,3200754829,0,4207559,1


1684,9,3200754986,0,4207559,1

1683,1,3200754882,0,4207559,0

1687,13,3200755148,0,4207559,1
1688,10,3200755247,0,4207559,1


1033,1,3103851072,0,4207552,0
1685,4,3200755023,0,4207559,0

1689,8,3200755315,0,4207559,1
1690,10,3200755333,0,4207559,1
1694,11,3200755584,0,4207559,1



1695,14,3200755653,0,4207559,1
1696,11,3200755773,0,4207559,1
1697,11,3200755776,0,4207559,1
1698,12,3200755859,0,4207559,1



1699,8,3200755956,0,4207559,1
1034,12,3103851136,2525299388,4207552,0

1700,14,3200756007,0,4207559,1

1701,5,3200756033,0,4207559,0

1702,3,3200756103,0,4207559,0

1703,9,3200756194,0,4207559,1
1706,13,3200756355,0,4207559,1
1707,12,3200756446,0,4207559,1



1035,14,3103851200,368771837,4207552,0
1704,2,3200756241,0,4207559,0

1708,13,3200756542,0,4207559,1
1709,14,3200756570,0,4207559,1
1710,13,3200756641,0,4207559,1

1711,12,3200756672,0,4207559,1



1713,14,3200756858,0,4207559,1

1714,8,3200756923,0,4207559,1
1715,10,3200756948,0,4207559,1


1716,14,3200757014,0,4207559,1
1718,13,3200757141,0,4207559,1
1036,4,3103851264,4193190662,4207552,0


1719,12,3200757246,0,4207559,1

1720,13,3200757248,0,4207559,1
1721,11,3200757322,0,4207559,1


1722,15,3200757420,0,4207559,1
1723,12,3200757440,0,4207559,1
1724,13,3200757553,0,4207559,1
1725,14,3200757617,0,4207559,1




1726,8,3200757646,0,4207559,1
1727,13,3200757710,0,4207559,1
1037,13,3103851328,1426522974,4207552,0
1344,13,307712021,0,4207559,1
1345,14,307712122,0,4207559,1



1346,14,307712140,0,4207559,1
1347,14,307712253,0,4207559,1


1348,12,307712256,0,4207559,1
1349,13,307712355,0,4207559,1
1352,12,307712512,0,4207559,1

1353,9,307712616,0,4207559,1
1354,8,307712654,0,4207559,1
1355,11,307712734,0,4207559,1
1356,9,307712820,0,4207559,1
1358,10,307712896,0,4207559,1

1038,4,3103851392,44237740,4207552,0

1359,7,307713023,0,4207559,1
1360,10,307713053,0,4207559,1
1362,11,307713208,0,4207559,1

1363,14,307713219,0,4207559,1
1365,8,307713348,0,4207559,1
1381,11,307714368,0,4207559,1


1383,13,307714553,0,4207559,1
1389,13,307714886,0,4207559,1
1390,14,307714976,0,4207559,1
1039,11,3103851456,368772074,4207552,0
1382,6,307714449,0,4207559,0
1391,9,307715012,0,4207559,1
1392,15,307715089,0,4207559,1
1393,14,307715182,0,4207559,1
1394,13,307715201,0,4207559,1
1395,14,307715290,0,4207559,1
1396,15,307715344,0,4207559,1
1397,13,307715413,0,4207559,1

1398,11,307715460,0,4207559,1
1400,12,307715637,0,4207559,1
1401,13,307715663,0,4207559,1
1402,11,307715712,0,4207559,1
1403,9,307715835,0,4207559,1
1405,10,307715946,0,4207559,1
1040,15,3103851520,2578646046,4207552,0
1406,4,307715982,0,4207559,0
1407,13,307716056,0,4207559,1
1856,15,146919438,0,4207559,1
1857,14,146919520,0,4207559,1
1861,12,146919785,0,4207559,1
1863,14,146919886,0,4207559,1
1864,15,146919940,0,4207559,1
1859,5,146919625,0,4207559,0
1865,14,146920022,0,4207559,1
1867,14,146920162,0,4207559,1
1870,15,146920340,0,4207559,1
1871,15,146920405,0,4207559,1
1873,14,146920533,0,4207559,1
1041,0,3103851584,0,4207552,0
1866,7,146920085,0,4207559,0
1869,3,146920258,0,4207559,0
1874,12,146920586,0,4207559,1
1876,12,146920704,0,4207559,1
1877,11,146920796,0,4207559,1
1878,14,146920862,0,4207559,1
1879,14,146920909,0,4207559,1


1881,15,146921084,0,4207559,1
1883,15,146921166,0,4207559,1
1884,15,146921276,0,4207559,1


1886,14,146921354,0,4207559,1
1042,2,3103851648,0,4207552,0
1888,15,146921487,0,4207559,1
1889,14,146921580,0,4207559,1
1890,15,146921638,0,4207559,1
1891,4,146921672,0,4207559,1

1892,13,146921737,0,4207559,1
1895,13,146921920,0,4207559,1
1896,14,146922019,0,4207559,1

1043,0,3103851712,0,4207552,0
1893,6,146921801,0,4207559,0
1897,12,146922073,0,4207559,1
1898,12,146922122,0,4207559,1
1899,15,146922209,0,4207559,1
1900,10,146922240,0,4207559,1
1901,14,146922329,0,4207559,1
1902,14,146922405,0,4207559,1
1903,14,146922462,0,4207559,1
1904,6,146922519,0,4207559,1
1906,14,146922624,0,4207559,1
1908,9,146922793,0,4207559,1
1909,13,146922863,0,4207559,1
1044,3,3103851776,0,4207552,0
1910,6,146922882,0,4207559,1
1912,14,146923008,0,4207559,1
1913,11,146923112,0,4207559,1
1914,13,146923188,0,4207559,1
1915,12,146923200,0,4207559,1
1916,7,146923296,0,4207559,1
1918,15,146923392,0,4207559,1
1856,13,917491728,0,4207559,1
1857,13,917491810,0,4207559,1
1858,15,917491882,0,4207559,1
1859,7,917491965,0,4207559,1
1860,13,917491990,0,4207559,1

1045,0,3103851840,0,4207552,0
1862,14,917492121,0,4207559,1
1863,13,917492218,0,4207559,1
1865,13,917492319,0,4207559,1
1866,14,917492390,0,4207559,1
1867,13,917492433,0,4207559,1
1869,6,917492575,0,4207559,1
1864,4,917492236,0,4207559,0
1870,12,917492614,0,4207559,1
1871,14,917492688,0,4207559,1
1046,1,3103851904,0,4207552,0
1872,8,917492771,0,4207559,1
1874,15,917492924,0,4207559,1
1876,13,917492998,0,4207559,1
1877,10,917493059,0,4207559,1
1879,13,917493202,0,4207559,1
1880,15,917493248,0,4207559,1
1882,14,917493418,0,4207559,1
1883,14,917493461,0,4207559,1
1884,14,917493531,0,4207559,1
1886,15,917493659,0,4207559,1

1887,14,917493741,0,4207559,1
1888,14,917493760,0,4207559,1
1889,15,917493824,0,4207559,1
1047,7,3103851968,449775068,4207552,0
1890,5,917493903,0,4207559,1
1891,15,917493983,0,4207559,1
1892,15,917494056,0,4207559,1
1894,13,917494174,0,4207559,1
1906,15,917494912,0,4207559,1
1908,15,917495045,0,4207559,1
1910,15,917495224,0,4207559,1
1895,1,917494234,0,4207559,0
1912,15,917495306,0,4207559,1
1913,6,917495373,0,4207559,0
1536,7,2428862465,0,4207559,0
1537,10,2428862539,0,4207559,0
1542,14,2428862848,0,4207559,1
1543,15,2428862959,0,4207559,1
1544,15,2428862979,0,4207559,1
1048,12,3103852032,2578646554,4207552,0
1546,15,2428863114,0,4207559,1
1548,15,2428863269,0,4207559,1
1549,11,2428863346,0,4207559,1
1551,15,2428863433,0,4207559,1
1552,13,2428863545,0,4207559,1
1547,9,2428863211,0,4207559,0
1553,14,2428863552,0,4207559,1
1554,15,2428863635,0,4207559,1
1560,14,2428864048,0,4207559,1
1581,15,2428865397,0,4207559,1
1049,0,3103852096,0,4207552,0
1558,9,2428863873,0,4207559,0
1583,14,2428865472,0,4207559,1
1584,15,2428865585,0,4207559,1
1585,11,2428865623,0,4207559,1
1586,14,2428865709,0,4207559,1
1587,15,2428865751,0,4207559,1
1588,14,2428865835,0,4207559,1
1590,14,2428865960,0,4207559,1
1591,14,2428866034,0,4207559,1
1592,15,2428866069,0,4207559,1
1593,9,2428866172,0,4207559,1
1050,1,3103852160,0,4207552,0
1589,10,2428865859,0,4207559,0
1595,15,2428866270,0,4207559,1
1596,14,2428866357,0,4207559,1
1597,15,2428866404,0,4207559,1
1598,15,2428866482,0,4207559,1
1594,11,2428866179,0,4207559,0
1599,14,2428866536,0,4207559,1
960,11,3454464021,0,4207559,1
961,13,3454464118,0,4207559,1
962,14,3454464133,0,4207559,1
965,14,3454464337,0,4207559,1
966,14,3454464412,0,4207559,1
968,14,3454464513,0,4207559,1
1051,1,3103852224,0,4207552,0
969,13,3454464632,0,4207559,1
970,13,3454464648,0,4207559,1
971,13,3454464721,0,4207559,1
972,13,3454464769,0,4207559,1

978,15,3454465152,0,4207559,1
979,14,3454465234,0,4207559,1
980,13,3454465343,0,4207559,1
981,15,3454465402,0,4207559,1
982,12,3454465412,0,4207559,1
1052,11,3103852288,2525300540,4207552,0
983,5,3454465526,0,4207559,1
985,14,3454465656,0,4207559,1
986,14,3454465678,0,4207559,1
987,15,3454465749,0,4207559,1
990,15,3454465925,0,4207559,1
991,14,3454466001,0,4207559,1
992,14,3454466084,0,4207559,1
993,13,3454466141,0,4207559,1
1053,0,3103852352,0,4207552,0
996,14,3454466358,0,4207559,1
997,13,3454466368,0,4207559,1
994,8,3454466188,0,4207559,0
995,4,3454466241,0,4207559,0

998,14,3454466485,0,4207559,1
1000,14,3454466567,0,4207559,1
1001,14,3454466663,0,4207559,1
1002,14,3454466718,0,4207559,1

1004,13,3454466816,0,4207559,1
1006,15,3454466950,0,4207559,1
1054,0,3103852416,0,4207552,0
1007,14,3454467047,0,4207559,1
1008,13,3454467135,0,4207559,1
1009,14,3454467187,0,4207559,1

1010,13,3454467205,0,4207559,1
1011,15,3454467279,0,4207559,1
1014,13,3454467456,0,4207559,1
1015,13,3454467564,0,4207559,1


1016,15,3454467629,0,4207559,1
1021,14,3454467929,0,4207559,1
1022,15,3454468027,0,4207559,1
1023,15,3454468032,0,4207559,1
1664,11,3970408448,0,4207559,1
1055,1,3103852480,0,4207552,0

1666,14,3970408576,0,4207559,1

1017,8,3454467679,0,4207559,0
1667,9,3970408675,0,4207559,1
1669,14,3970408791,0,4207559,1
1670,4,3970408848,0,4207559,1
1671,14,3970408925,0,4207559,1




1668,3,3970408706,0,4207559,0

1672,11,3970408964,0,4207559,1
1673,7,3970409049,0,4207559,1

1674,15,3970409136,0,4207559,1
1675,11,3970409204,0,4207559,1



1056,2,3103852544,0,4207552,0
1676,4,3970409226,0,4207559,0

1678,11,3970409344,0,4207559,1
1679,12,3970409423,0,4207559,1
1681,13,3970409538,0,4207559,1



1682,9,3970409616,0,4207559,1
1684,10,3970409785,0,4207559,1

1685,13,3970409795,0,4207559,1

1692,15,3970410248,0,4207559,1

1693,15,3970410338,0,4207559,1

1057,0,3103852608,0,4207552,0

1697,9,3970410620,0,4207559,1
1698,14,3970410630,0,4207559,1
1700,13,3970410770,0,4207559,1



1701,9,3970410872,0,4207559,1

1703,15,3970410949,0,4207559,1

1058,6,3103852672,2353727642,4207552,0
1704,10,3970411056,0,4207559,1
1705,11,3970411072,0,4207559,1
1706,7,3970411146,0,4207559,1
1707,9,3970411235,0,4207559,1




1708,7,3970411325,0,4207559,1
1711,11,3970411456,0,4207559,1

1712,11,3970411562,0,4207559,1


1713,13,3970411626,0,4207559,1
1714,10,3970411658,0,4207559,1


1059,6,3103852736,2353727736,4207552,0
1715,14,3970411774,0,4207559,1
1716,12,3970411776,0,4207559,1
1717,8,3970411854,0,4207559,1
1719,3,3970411968,0,4207559,1




1726,12,3970412439,0,4207559,1

1060,1,3103852800,0,4207552,0
1720,4,3970412044,0,4207559,0
1472,3,1262186496,0,4207559,0

1473,14,1262186588,0,4207559,1
1474,14,1262186668,0,4207559,1
1482,11,1262187140,0,4207559,1
1483,13,1262187235,0,4207559,1
1484,13,1262187327,0,4207559,1
1485,14,1262187348,0,4207559,1
1475,15,1262186711,3276108008,4207559,0
1486,11,1262187445,0,4207559,1
1487,13,1262187463,0,4207559,1
1488,13,1262187543,0,4207559,1
1061,1,3103852864,0,4207552,0
1489,1,1262187586,0,4207559,0
1490,15,1262187676,0,4207559,1
1491,13,1262187773,0,4207559,1
1492,15,1262187807,0,4207559,1
1493,14,1262187854,0,4207559,1
1494,13,1262187910,0,4207559,1
1496,14,1262188034,0,4207559,1
1497,13,1262188152,0,4207559,1

1499,13,1262188247,0,4207559,1
1062,0,3103852928,0,4207552,0
1498,5,1262188168,0,4207559,0
1500,14,1262188332,0,4207559,1
1503,15,1262188524,0,4207559,1
1505,14,1262188632,0,4207559,1
1506,12,1262188678,0,4207559,1
1508,15,1262188840,0,4207559,1
1510,14,1262188928,0,4207559,1
1504,0,1262188553,0,4207559,0
1063,9,3103852992,2518878684,4207552,0
1511,14,1262189015,1036745180,4207559,0
1517,13,1262189408,0,4207559,1
1518,10,1262189479,0,4207559,1
1519,10,1262189512,0,4207559,1
1520,14,1262189592,0,4207559,1
1521,13,1262189674,0,4207559,1

1522,12,1262189727,0,4207559,1
1523,9,1262189765,0,4207559,1
1525,14,1262189908,0,4207559,1
1526,12,1262189996,0,4207559,1
1527,5,1262190031,0,4207559,1
1529,13,1262190144,0,4207559,1
1530,13,1262190219,0,4207559,1
1531,13,1262190274,0,4207559,1
1532,5,1262190399,0,4207559,1
1064,3,3103853056,0,4207552,0
1533,8,1262190455,0,4207559,1
704,13,2105192448,0,4207559,1
705,14,2105192574,0,4207559,1
706,12,2105192599,0,4207559,1
709,15,2105192768,0,4207559,1
707,4,2105192665,354595068,4207559,0
711,14,2105192957,0,4207559,1
712,12,2105192986,0,4207559,1
713,9,2105193072,0,4207559,1

1065,3,3103853120,0,4207552,0
710,12,2105192880,1760997821,4207559,0
714,14,2105193140,0,4207559,1
715,13,2105193152,0,4207559,1
716,11,2105193228,0,4207559,1
717,12,2105193343,0,4207559,1
718,10,2105193347,2743382924,4207559,0
719,12,2105193453,0,4207559,1
720,1,2105193488,0,4207559,1
722,15,2105193620,0,4207559,1
723,3,2105193676,0,4207559,1
724,10,2105193729,0,4207559,1




725,13,2105193839,0,4207559,1
1066,11,3103853184,1426524804,4207552,0
726,8,2105193877,0,4207559,1
729,13,2105194082,0,4207559,1
730,11,2105194147,0,4207559,1


728,4,2105193985,2517284412,4207559,0
735,15,2105194442,0,4207559,1

731,10,2105194177,354596552,4207559,0
1067,1,3103853248,0,4207552,0
736,10,2105194506,1760999478,4207559,0
737,10,2105194615,0,4207559,1
738,9,2105194638,595900560,4207559,0

739,4,2105194689,0,4207559,1
741,8,2105194823,0,4207559,1

753,14,2105195584,0,4207559,1
1068,13,3103853312,1426524956,4207552,0

740,5,2105194754,922138904,4207559,0
754,5,2105195705,595901606,4207559,0
755,0,2105195769,4026580174,4207559,0
756,6,2105195808,4026580254,4207559,0

757,11,2105195900,0,4207559,1
758,12,2105195966,0,4207559,1
759,11,2105195968,0,4207559,1
761,11,2105196137,0,4207559,1

764,13,2105196341,0,4207559,1
1069,0,3103853376,0,4207552,0
762,11,2105196165,3162291860,4207559,0
765,10,2105196352,0,4207559,1
763,11,2105196236,354598642,4207559,0
767,10,2105196483,0,4207559,1
0,15,3641442363,0,4207559,1
1,15,3641442368,0,4207559,1
2,15,3641442460,0,4207559,1
3,13,3641442543,0,4207559,1
4,14,3641442560,0,4207559,1
5,12,3641442640,0,4207559,1
6,10,3641442749,0,4207559,1
8,14,3641442816,0,4207559,1
1070,0,3103853440,0,4207552,0
9,12,3641442889,0,4207559,1
10,12,3641442983,0,4207559,1
11,13,3641443049,0,4207559,1
12,13,3641443086,0,4207559,1
14,13,3641443200,0,4207559,1
15,13,3641443300,0,4207559,1
16,15,3641443333,0,4207559,1
18,12,3641443456,0,4207559,1
19,15,3641443576,0,4207559,1
1071,2,3103853504,0,4207552,0
20,13,3641443584,0,4207559,1
21,12,3641443648,0,4207559,1
23,15,3641443795,0,4207559,1
24,11,3641443881,0,4207559,1
25,10,3641443954,0,4207559,1
27,14,3641444044,0,4207559,1
22,8,3641443712,0,4207559,0
28,8,3641444145,0,4207559,1
29,14,3641444202,0,4207559,1
30,11,3641444253,0,4207559,1
31,10,3641444310,0,4207559,1
32,11,3641444361,0,4207559,1
1072,2,3103853568,0,4207552,0
34,13,3641444480,0,4207559,1
35,15,3641444607,0,4207559,1
36,15,3641444608,0,4207559,1
37,13,3641444697,0,4207559,1
38,15,3641444789,0,4207559,1
39,14,3641444800,0,4207559,1
40,12,3641444885,0,4207559,1
41,12,3641444977,0,4207559,1
43,14,3641445056,0,4207559,1
1073,0,3103853632,0,4207552,0
45,6,3641445241,0,4207559,1
46,12,3641445264,0,4207559,1
48,13,3641445437,0,4207559,1
49,13,3641445440,0,4207559,1
44,9,3641445163,0,4207559,0
51,14,3641445602,0,4207559,1
52,5,3641445684,0,4207559,1
53,12,3641445742,0,4207559,1
54,12,3641445776,0,4207559,1
1074,3,3103853696,0,4207552,0
50,9,3641445520,0,4207559,0
55,10,3641445872,0,4207559,1
56,14,3641445940,0,4207559,1
57,8,3641446014,0,4207559,1
58,13,3641446070,0,4207559,1
59,14,3641446116,0,4207559,1
60,14,3641446191,0,4207559,1
61,12,3641446208,0,4207559,1
1216,12,4095815690,0,4207559,1
1217,12,4095815766,0,4207559,1
1218,9,4095815858,0,4207559,1

1220,12,4095815949,0,4207559,1
1075,8,3103853760,2525301952,4207552,0
1219,15,4095815898,2127900919,4207559,0
1221,10,4095816011,0,4207559,1
1222,9,4095816072,0,4207559,1
1223,15,4095816139,0,4207559,1
1225,15,4095816281,0,4207559,1

1226,8,4095816325,0,4207559,1
1227,10,4095816393,0,4207559,1
1224,8,4095816206,3077124616,4207559,0
1228,14,4095816465,1702310657,4207559,0
1230,12,4095816576,0,4207559,1
1231,11,4095816651,0,4207559,1
1076,14,3103853824,1426525456,4207552,0
1229,14,4095816545,2127901553,4207559,0
1235,12,4095816900,0,4207559,1
1236,11,4095816983,0,4207559,1
1237,9,4095817058,0,4207559,1


1238,10,4095817091,0,4207559,1
1239,12,4095817163,0,4207559,1
1240,14,4095817269,0,4207559,1



1241,15,4095817280,0,4207559,1
1077,0,3103853888,0,4207552,0
1245,14,4095817567,0,4207559,1
1247,15,4095817711,0,4207559,1
1248,10,4095817740,0,4207559,1


1246,0,4095817617,0,4207559,0
1249,8,4095817826,0,4207559,1
1250,12,4095817891,0,4207559,1
1251,10,4095817974,0,4207559,1
1252,14,4095818017,0,4207559,1

1078,12,3103853952,368774549,4207552,0
1253,13,4095818093,0,4207559,1
1254,10,4095818136,0,4207559,1
1255,10,4095818225,0,4207559,1
1256,5,4095818249,0,4207559,1
1257,9,4095818345,0,4207559,1
1258,1,4095818396,0,4207559,1
1261,11,4095818560,0,4207559,1

1079,7,3103854016,46730716,4207552,0
1262,12,4095818671,0,4207559,1
1263,12,4095818743,0,4207559,1
1264,7,4095818752,0,4207559,1

1266,13,4095818883,0,4207559,1
1267,13,4095818944,0,4207559,1
1268,12,4095819008,0,4207559,1

1269,12,4095819086,0,4207559,1

1270,7,4095819178,0,4207559,1
1273,13,4095819328,0,4207559,1
1274,12,4095819452,0,4207559,1
1275,9,4095819468,0,4207559,1



1080,1,3103854080,0,4207552,0
1278,7,4095819648,0,4207559,1
1277,15,4095819590,2127904608,4207559,0
1279,7,4095819733,0,4207559,1

704,12,1760997425,0,4207559,1
1081,1,3103854144,0,4207552,0
706,11,1760997555,0,4207559,1
705,1,1760997445,0,4207559,0
708,14,1760997688,0,4207559,1
707,10,1760997577,911519956,4207559,0
711,15,1760997878,0,4207559,1
713,15,1760997960,0,4207559,1
714,5,1760998058,0,4207559,1
1082,3,3103854208,0,4207552,0
709,10,1760997733,2719658325,4207559,0
716,13,1760998168,0,4207559,1
715,7,1760998095,911520502,4207559,0
717,11,1760998218,2743382865,4207559,0
718,14,1760998295,3162289087,4207559,0
719,9,1760998397,0,4207559,1
720,12,1760998400,0,4207559,1
722,14,1760998538,0,4207559,1
723,13,1760998609,0,4207559,1
721,15,1760998466,2105193558,4207559,0


1083,4,3103854272,0,4207552,0
724,15,1760998666,0,4207559,1
726,15,1760998785,0,4207559,1
728,13,1760998972,0,4207559,1
727,10,1760998849,4052399580,4207559,0
729,14,1760999039,0,4207559,1
730,13,1760999040,0,4207559,1
731,11,1760999134,0,4207559,1
732,12,1760999198,0,4207559,1
733,10,1760999271,0,4207559,1
1084,14,3103854336,1426525970,4207552,0

734,13,1760999347,0,4207559,1

735,7,1760999362,382384076,4207559,0
738,14,1760999587,0,4207559,1
737,8,1760999493,3162290290,4207559,0

741,13,1760999744,0,4207559,1
742,14,1760999858,0,4207559,1
739,9,1760999619,308066504,4207559,0
1085,2,3103854400,0,4207552,0
744,13,1760999974,0,4207559,1
743,7,1760999885,4052400604,4207559,0
745,10,1761000014,3554327150,4207559,0
746,0,1761000093,0,4207559,0

749,14,1761000278,0,4207559,1
750,2,1761000376,0,4207559,1
751,15,1761000422,0,4207559,1
752,0,1761000511,0,4207559,1
747,2,1761000175,354597610,4207559,0
753,13,1761000547,0,4207559,1
754,9,1761000638,0,4207559,1
1086,0,3103854464,0,4207552,0
755,12,1761000668,3162291430,4207559,0
758,15,1761000863,0,4207559,1
761,15,1761001084,0,4207559,1
759,10,1761000913,767081932,4207559,0
756,5,1761000745,911523094,4207559,0
760,3,1761000999,382385674,4207559,0
762,12,1761001122,0,4207559,1
763,9,1761001161,911523546,4207559,0
764,12,1761001231,2719661861,4207559,0
1087,2,3103854528,0,4207552,0
766,8,1761001346,0,4207559,1

765,14,1761001320,3162292055,4207559,0
1344,11,613896255,0,4207559,1
1345,12,613896256,0,4207559,1
1346,13,613896333,0,4207559,1

767,12,1761001422,911523790,4207559,0
1347,13,613896424,0,4207559,1
1348,13,613896486,0,4207559,1
1350,13,613896629,0,4207559,1
1536,6,4012474368,0,4207552,0
1351,12,613896640,0,4207559,1
1352,13,613896721,0,4207559,1
1354,13,613896839,0,4207559,1
1358,11,613897098,0,4207559,1
1359,13,613897152,0,4207559,1
1360,11,613897236,0,4207559,1


1353,6,613896829,0,4207559,0
1361,5,613897313,0,4207559,0
1362,12,613897405,0,4207559,1
1363,13,613897408,0,4207559,1
1364,13,613897488,0,4207559,1
1365,12,613897575,0,4207559,1

1537,9,4012474432,0,4207552,0
1366,13,613897625,0,4207559,1
1367,13,613897668,0,4207559,1
1368,12,613897737,0,4207559,1
1369,8,613897825,0,4207559,1
1374,9,613898112,0,4207559,1
1375,13,613898186,0,4207559,1

1370,4,613897856,0,4207559,0
1538,8,4012474496,0,4207552,0
1376,13,613898254,0,4207559,1
1378,13,613898405,0,4207559,1
1379,9,613898471,0,4207559,1
1380,12,613898516,0,4207559,1
1381,12,613898560,0,4207559,1
1396,12,613899522,0,4207559,1
1397,12,613899614,0,4207559,1

1539,5,4012474560,0,4207552,0
1398,5,613899672,0,4207559,1

1400,11,613899803,0,4207559,1
1401,12,613899882,0,4207559,1

1399,4,613899713,0,4207559,0
1403,13,613900010,0,4207559,1
1404,12,613900090,0,4207559,1
1402,4,613899925,0,4207559,0
1540,8,4012474624,0,4207552,0
1405,9,613900096,0,4207559,1
714,11,2719658666,0,4207559,1
715,2,2719658739,0,4207559,1
716,12,2719658777,0,4207559,1
713,4,2719658576,4152013398,4207559,0
717,13,2719658855,0,4207559,1
718,2,2719658938,0,4207559,1
719,13,2719658976,0,4207559,1
1541,9,4012474688,0,4207552,0
720,6,2719659011,869184520,4207559,0
722,12,2719659180,0,4207559,1
723,2,2719659201,0,4207559,1

721,8,2719659079,3965367398,4207559,0

724,14,2719659298,0,4207559,1
725,14,2719659370,0,4207559,1
728,12,2719659551,0,4207559,1
