Set,Way,Physical Address,Victim Address,Program Counter,Hit
857,5,2377307738,0,4209285,0
1229,9,773141342,0,4209285,1
1068,12,878775060,0,4209285,0
1935,8,3865830348,0,4209285,0
1536,4,3527245844,0,4209285,0
805,9,267438430,0,4209285,0
1486,6,1524855704,0,4209285,1
90,4,2917275264,0,4209271,1
258,8,2405712002,0,4209285,0
291,7,2405714138,0,4209285,0
285,7,339232630,0,4209285,0
392,7,2616091188,0,4209285,0
721,6,3456545886,0,4209285,1
162,7,37103750,0,4209285,0
1038,9,1028981644,0,4209285,1
760,10,767082004,0,4209285,1
290,10,339232954,0,4209285,0
1925,7,2983715196,0,4209285,0
925,5,1952769890,0,4209285,0
89,4,2917275200,0,4209271,1
724,9,3456546064,0,4209285,0
1011,7,898825454,0,4209285,0
933,8,1952770380,0,4209285,0
1320,5,1131629078,0,4209285,0
290,11,1743276182,0,4209285,0
1326,1,2144816018,0,4209285,1
88,4,2917275136,0,4209271,1
472,6,2115401216,0,4209285,0
106,4,1771838136,0,4209285,1
280,8,2765506098,0,4209285,1
1293,8,1131627330,0,4209285,0
486,8,1970829748,0,4209285,0
364,7,1345739578,0,4209285,0
770,7,3236610180,0,4209285,0
774,8,3236610432,0,4209285,0
152,2,4039910920,0,4209285,1
213,2,2646488410,0,4209285,1
1712,7,657566758,0,4209285,0
1192,5,2447976998,0,4209285,1
2031,3,3223190484,0,4209285,0
95,7,1771837414,0,4209285,0
1198,2,2447977376,0,4209285,1
1706,6,657566396,0,4209285,0
87,5,2917275072,0,4209271,1
707,11,354595068,0,4209285,0
1544,3,2976219648,0,4209285,0
13,5,2229928788,0,4209285,0
1512,8,1461287460,0,4209285,1
1611,4,3983381222,0,4209285,0
1181,4,3085379418,0,4209285,1
1320,6,2144815644,0,4209285,0
1474,10,192901306,0,4209285,1
19,6,2229929170,0,4209285,1
284,7,1655719698,0,4209285,1
86,4,2917275008,0,4209271,1
1619,3,3983381754,0,4209285,0
952,6,1546579480,0,4209285,0
743,15,2517285362,0,4209285,0
1174,6,2592941456,0,4209285,0
15,6,2229928904,0,4209285,0
85,4,2917274944,0,4209271,1
1750,6,36287910,0,4209285,0
1676,8,4099252994,0,4209285,0
1508,8,1225619770,0,4209285,0
1293,9,2144813940,0,4209285,0
652,0,2356192040,0,4209285,1
427,10,1517710028,0,4209285,0
311,13,1331711426,0,4209285,0
1455,5,2945281006,0,4209285,0
745,11,354597442,0,4209285,0
530,10,1205372060,0,4209285,0
782,9,1661911992,0,4209285,0
84,2,2917274880,0,4209271,1
1324,7,2144815896,0,4209285,0
831,8,615698370,0,4209285,0
436,8,1517710626,0,4209285,0
966,4,3402953118,0,4209285,0
1408,4,715218996,0,4209285,0
941,4,2096819028,0,4209285,0
768,10,3594698756,0,4209285,0
944,4,2096819238,0,4209285,1
83,2,2917274816,0,4209271,1
1979,5,3865833158,0,4209285,0
801,10,1635436608,0,4209285,0
1982,7,3865833358,0,4209285,0
513,10,757760124,0,4209285,0
1524,10,1765768480,0,4209285,0
1177,2,2447976054,0,4209285,1
1724,3,2318380802,0,4209285,1
849,6,1587074124,0,4209285,0
534,7,757761422,0,4209285,1
1511,9,2821421542,0,4209285,0
295,10,259934710,0,4209285,0
813,8,3236612936,0,4209285,0
852,6,1587074328,0,4209285,0
82,4,2917274752,0,4209271,1
842,9,3341996700,0,4209285,0
100,9,2304514352,0,4209285,0
845,6,3341996906,0,4209285,0
710,11,922136992,0,4209285,0
803,11,1661913324,0,4209285,0
279,13,1331709398,0,4209285,0
808,10,1661913614,0,4209285,0
1689,8,279029330,0,4209285,0
1677,7,279028590,0,4209285,0
757,12,2202582390,0,4209285,0
1815,12,3346646484,0,4209285,0
684,2,1308666662,0,4209285,0
1255,11,1652373974,0,4209285,0
81,3,2917274688,0,4209271,1
603,6,2563282664,0,4209285,0
1274,10,3077127824,0,4209285,0
1906,9,3188710536,0,4209285,0
1827,0,3346647252,0,4209285,1
239,8,3826138074,0,4209285,0
1875,8,3188708550,0,4209285,0
1448,0,2945280550,0,4209285,1
591,1,3027145706,0,4209285,1
1538,4,1056800912,0,4209285,0
1067,4,2743929538,0,4209285,1
795,9,302827216,0,4209285,0
867,5,2377308366,0,4209285,1
1293,1,4070130498,0,4209285,1
1211,9,1812147928,0,4209285,0
615,7,1638570482,0,4209285,1
1337,2,4070133352,0,4209285,1
1153,2,2592940154,0,4209285,1
1342,8,447434672,0,4209285,0
80,3,2917274624,0,4209271,1
1820,8,3346646790,0,4209285,0
236,6,617626374,0,4209285,0
277,3,3597813108,0,4209285,1
1723,9,4099256010,0,4209285,0
186,6,3883937448,0,4209285,1
1677,8,3722683250,0,4209285,0
1529,11,3133374028,0,4209285,1
2010,3,530839172,0,4209285,1
1098,2,1118507676,0,4209285,1
501,6,4019223910,0,4209285,0
79,4,2917274560,0,4209271,1
1584,4,3951660042,0,4209285,0
1719,10,657567202,0,4209285,0
681,1,1067231846,0,4209285,0
267,4,3597812470,0,4209285,1
1533,13,3133374272,0,4209285,0
1569,1,3951659072,0,4209285,1
2013,4,530839416,0,4209285,0
200,6,3346281002,0,4209285,1
249,5,2646490724,0,4209285,1
1538,0,3527246006,0,4209285,1
684,3,1067232048,0,4209285,0
777,6,1661911636,0,4209285,1
1385,8,423582298,0,4209285,1
263,1,3597812180,0,4209285,1
78,2,2917274496,0,4209271,1
204,4,3346281276,0,4209285,1
253,6,2646490976,0,4209285,1
1542,3,3527246248,0,4209285,1
780,3,1661911846,0,4209285,1
77,2,2917274432,0,4209271,1
309,0,2765507922,0,4209285,1
1635,0,2785646812,0,4209285,1
1495,5,1644393940,0,4209285,1
1560,4,3951658524,0,4209285,0
1232,6,3606656026,0,4209285,1
2045,3,3601727350,0,4209285,0
1566,4,3951658910,0,4209285,0
1239,10,773141980,0,4209285,1
1399,10,2684444146,0,4209285,0
1978,6,2837966474,0,4209285,1
1235,15,3606656216,0,4209285,0
1498,5,1644394132,0,4209285,0
1638,4,2785647032,0,4209285,0
273,3,4035724380,0,4209285,1
1680,11,2318378006,0,4209285,0
129,3,4039909496,0,4209285,1
1797,9,3346645346,0,4209285,0
76,3,2917274368,0,4209271,1
1237,12,3606656376,0,4209285,0
1951,5,2837964772,0,4209285,1
756,7,3456548134,0,4209285,1
1192,8,1812146708,0,4209285,0
1755,3,848672480,0,4209285,1
678,0,1308666254,0,4209285,1
338,5,386421916,0,4209285,1
859,7,2377307840,0,4209285,0
75,4,2917274304,0,4209271,1
1215,4,2592944114,0,4209285,1
149,3,3883935056,0,4209285,1
168,2,3883936292,0,4209285,1
74,2,2917274240,0,4209271,1
1797,6,4009214296,0,4209285,1
565,8,2003078502,0,4209285,1
1293,4,1039221602,0,4209285,1
759,10,4026580454,0,4209285,1
1481,5,3133370984,0,4209285,1
474,4,1970828956,0,4209285,1
983,6,539817412,0,4209285,1
1808,7,4009215032,0,4209285,0
183,9,2453155296,0,4209285,1
1844,7,4009217298,0,4209285,0
572,11,2003078944,0,4209285,0
761,15,869187186,0,4209285,0
1809,9,2008007750,0,4209285,0
1523,7,3052764372,0,4209285,1
536,8,1223198234,0,4209285,1
73,3,2917274176,0,4209271,1
1484,11,1225618186,0,4209285,0
482,7,522746044,0,4209285,0
1593,3,1056804468,0,4209285,1
1448,5,1815833098,0,4209285,0
713,8,3456545400,0,4209285,0
1898,8,599513728,0,4209285,0
1231,15,1592996830,0,4209285,1
1154,4,2447974554,0,4209285,1
543,10,1223198680,0,4209285,0
730,10,767080122,0,4209285,0
1779,8,4058889446,0,4209285,0
233,5,2646489716,0,4209285,0
1445,3,820865396,0,4209285,1
1421,3,2945278818,0,4209285,0
1312,8,2144815154,0,4209285,0
72,3,2917274112,0,4209271,1
1680,7,1395368960,0,4209285,1
602,8,1638569652,0,4209285,0
39,7,3918006760,0,4209285,1
567,9,3099627006,0,4209285,1
1333,7,2144816448,0,4209285,0
962,5,2593714354,0,4209285,0
1156,5,2447974704,0,4209285,0
894,4,3342000048,0,4209285,1
1827,8,2748827846,0,4209285,0
594,5,1638569144,0,4209285,0
573,11,3099627332,0,4209285,0
71,4,2917274048,0,4209271,1
51,6,2127957186,0,4209285,0
1755,6,2629023426,0,4209285,0
755,9,911523008,0,4209285,1
1819,5,2952120044,0,4209285,1
1933,5,158983024,0,4209285,0
947,3,3639405782,0,4209285,1
1088,4,4005236770,0,4209285,0
711,9,911520220,0,4209285,1
1018,4,2593717936,0,4209285,1
721,11,354595954,0,4209285,0
1438,5,820864938,0,4209285,0
1038,10,2353726358,0,4209285,1
70,2,2917273984,0,4209271,1
1032,8,2353725994,0,4209285,1
1027,2,2353725646,0,4209285,1
1686,7,1395369346,0,4209285,1
549,9,1205373258,0,4209285,0
835,9,4113223924,0,4209285,0
1296,5,4070130750,0,4209285,0
1675,5,1395368682,0,4209285,1
1289,5,4070130292,0,4209285,0
1665,5,1395368006,0,4209285,1
716,9,911520568,0,4209285,1
1081,10,2353729094,0,4209285,0
1842,7,2952121500,0,4209285,1
909,3,3639403352,0,4209285,1
69,3,2917273920,0,4209271,1
1049,14,2353727088,0,4209285,0
1706,7,1395370670,0,4209285,0
611,5,1638570208,0,4209285,1
605,4,1638569794,0,4209285,1
1782,6,1455668622,0,4209285,1
680,2,802990608,0,4209285,1
1778,9,2629024902,0,4209285,1
151,7,3149538752,0,4209285,1
1199,3,3085380594,0,4209285,1
1832,7,2952120864,0,4209285,0
1826,8,2952120508,0,4209285,0
1815,13,2952119750,0,4209285,0
68,3,2917273856,0,4209271,1
1198,3,4235930528,0,4209285,1
1162,5,1812144796,0,4209285,0
718,10,354595742,0,4209285,0
1740,2,1455665922,0,4209285,0
104,6,2201623042,0,4209285,1
1896,8,3487291920,0,4209285,0
1741,4,36287346,0,4209285,1
203,5,3826135752,0,4209285,1
1160,2,3085378082,0,4209285,0
270,11,1192248240,0,4209285,0
301,10,4035726196,0,4209285,0
150,5,37103038,0,4209285,1
308,9,4035726638,0,4209285,0
1028,11,2578645294,0,4209285,0
67,3,2917273792,0,4209271,1
425,10,1517709946,0,4209285,0
147,6,3149538538,0,4209285,0
589,4,656053086,0,4209285,1
737,10,595900508,0,4209285,1
818,9,302828674,0,4209285,0
736,6,595900438,0,4209285,1
987,6,3402954466,0,4209285,0
1276,11,3606658850,0,4209285,1
58,4,3918007958,0,4209285,1
1308,7,1131628292,0,4209285,0
649,1,2180031058,0,4209285,1
1586,3,2976222358,0,4209285,0
1964,7,4015778604,0,4209285,0
66,1,2917273728,0,4209271,1
158,7,37103518,0,4209285,0
1854,5,1910361986,0,4209285,0
985,6,3402954324,0,4209285,0
1773,8,36289368,0,4209285,0
309,5,339234138,0,4209285,1
1584,5,2976222226,0,4209285,0
513,7,4106649674,0,4209285,1
458,6,2115400330,0,4209285,1
572,7,4106653466,0,4209285,1
1068,13,44239618,0,4209285,0
1967,4,4204653506,0,4209285,1
1951,3,4204652506,0,4209285,1
579,5,3451031754,0,4209285,1
1469,2,626880338,0,4209285,1
65,3,2917273664,0,4209271,1
1504,10,1225619486,0,4209285,0
450,5,3823661230,0,4209285,0
431,8,2616093650,0,4209285,0
1310,5,1282361228,0,4209285,0
1980,9,4204654366,0,4209285,0
267,0,2699313896,0,4209285,1
723,7,354596054,0,4209285,1
1729,2,1455665230,0,4209285,1
784,10,2334049306,0,4209285,0
1123,1,1118509284,0,4209285,1
1848,6,2008010244,0,4209285,0
754,10,595901606,0,4209285,0
1033,7,878772832,0,4209285,0
64,3,2917273600,0,4209271,1
189,5,4039913342,0,4209285,0
1106,4,1118508216,0,4209285,0
1439,5,715220936,0,4209285,0
1413,3,715219302,0,4209285,0
808,3,755288620,0,4209285,1
2017,3,475134060,0,4209285,1
549,6,2003077490,0,4209285,1
2033,2,3601726572,0,4209285,1
895,4,382132160,0,4209271,1
1381,7,2684442990,0,4209285,0
798,8,755287958,0,4209285,0
789,8,755287406,0,4209285,0
2012,3,3601725238,0,4209285,0
559,9,2003078110,0,4209285,0
734,7,2202580866,0,4209285,1
808,0,302828052,0,4209285,1
424,7,1517709842,0,4209285,1
2004,5,3601724716,0,4209285,0
1071,4,768150490,0,4209285,1
277,4,259933544,0,4209285,1
24,3,3603432998,0,4209285,1
1295,3,1039221740,0,4209285,0
894,2,382132096,0,4209271,1
804,3,3594701086,0,4209285,1
1172,6,1812145456,0,4209285,0
1006,5,539818928,0,4209285,0
439,12,2616094162,0,4209285,0
682,3,802990764,0,4209285,0
286,10,1331709854,0,4209285,0
1167,6,3085378510,0,4209285,0
944,3,1981475848,0,4209285,1
1320,2,3527625242,0,4209285,1
1108,3,1118508350,0,4209285,0
779,7,615695050,0,4209285,0
1840,8,2748828692,0,4209285,0
893,3,382132032,0,4209271,1
716,12,767079196,0,4209285,0
135,7,1994531294,0,4209285,1
67,4,2304512222,0,4209285,0
504,6,522747400,0,4209285,1
1221,13,1652371826,0,4209285,0
1885,7,3797276538,0,4209285,0
1946,5,4015777430,0,4209285,1
129,11,37101640,0,4209285,0
717,7,2517283652,0,4209285,1
1508,9,3276110100,0,4209285,0
1263,11,3077127142,0,4209285,1
1238,12,1592997248,0,4209285,0
729,9,4026578556,0,4209285,0
1452,4,1815833380,0,4209285,0
892,4,382131968,0,4209271,1
489,10,1970829948,0,4209285,0
392,8,2167693880,0,4209285,0
1347,7,3058782404,0,4209285,0
881,7,2377309266,0,4209285,0
630,2,3451035018,0,4209285,1
1278,10,3077128094,0,4209285,0
884,3,3341999366,0,4209285,1
822,3,3594702230,0,4209285,1
139,8,1994531528,0,4209285,0
891,1,382131904,0,4209271,1
713,9,2202579526,0,4209285,0
749,10,3965369166,0,4209285,0
1325,3,2455063406,0,4209285,0
1924,6,158982412,0,4209285,0
1666,9,657563798,0,4209285,0
976,4,4176671776,0,4209285,1
1869,6,477090640,0,4209285,0
728,9,354596352,0,4209285,1
810,5,302828180,0,4209285,1
157,8,2453153600,0,4209285,0
494,6,168590254,0,4209285,1
820,5,615697676,0,4209285,1
1519,7,614955996,0,4209285,1
890,5,382131840,0,4209271,1
844,7,2377306926,0,4209285,0
1668,7,657563910,0,4209285,0
768,7,3112222744,0,4209285,1
1693,9,3722684270,0,4209285,0
259,5,2765504764,0,4209285,0
801,11,302827586,0,4209285,0
1379,10,423581898,0,4209285,1
7,5,3918004722,0,4209285,1
889,4,382131776,0,4209271,1
1466,4,2945281714,0,4209285,1
1710,8,657566618,0,4209285,1
812,0,302828326,0,4209285,1
803,1,302827726,0,4209285,1
1700,8,4099254586,0,4209285,0
1661,4,3630276476,0,4209285,0
436,9,897740078,0,4209285,0
1835,7,1910360786,0,4209285,1
39,6,3603433940,0,4209285,1
941,5,1952770910,0,4209285,0
1906,7,3487292606,0,4209285,1
1809,10,2648818796,0,4209285,0
1913,2,599514702,0,4209285,1
1859,0,599511256,0,4209285,1
888,4,382131712,0,4209271,1
1810,12,2634663076,0,4209285,0
500,10,168590596,0,4209285,0
1703,14,2318379492,0,4209285,0
793,4,2188297804,0,4209285,1
745,12,767081026,0,4209285,0
1046,11,1028982168,0,4209285,1
1468,4,2945281852,0,4209285,0
1772,3,848673582,0,4209285,1
299,6,2765507302,0,4209285,0
782,7,267436956,0,4209285,1
1464,2,626880018,0,4209285,1
887,5,382131648,0,4209271,1
1893,7,3487291750,0,4209285,0
737,11,2517284972,0,4209285,0
794,6,3594700418,0,4209285,0
1502,9,1225619358,0,4209285,0
732,12,767080202,0,4209285,0
789,5,2334049618,0,4209285,1
880,6,1587076148,0,4209285,0
1138,5,711531666,0,4209285,0
1805,11,2634662758,0,4209285,0
130,3,3149537446,0,4209285,1
287,6,2699315136,0,4209285,0
842,10,2377306756,0,4209285,0
195,3,2646487290,0,4209285,0
830,5,3112226700,0,4209285,1
743,14,3965368824,0,4209285,1
886,4,382131584,0,4209271,1
711,11,354595300,0,4209285,0
1219,14,1652371694,0,4209285,0
1580,5,1056803602,0,4209285,0
1315,4,1039223036,0,4209285,1
1316,5,1039223042,0,4209285,0
191,3,1994534874,0,4209285,1
915,3,1981473984,0,4209285,0
1336,4,4070133278,0,4209285,1
506,6,1970830990,0,4209285,1
1878,8,477091206,0,4209285,0
1494,10,1461286302,0,4209285,0
1866,6,477090486,0,4209285,0
906,7,1546576518,0,4209285,0
41,7,2229930606,0,4209285,0
302,9,4068232100,0,4209285,0
855,8,1587074514,0,4209285,0
885,4,382131520,0,4209271,1
885,6,1587076420,0,4209285,0
356,6,3301202208,0,4209285,0
987,7,898823908,0,4209285,0
1907,8,477093064,0,4209285,0
750,11,308067214,0,4209285,0
136,5,799416882,0,4209285,0
157,9,799418188,0,4209285,0
1078,10,2967408048,0,4209285,0
621,5,3451034462,0,4209285,0
127,6,220602320,0,4209285,0
1264,13,2618506264,0,4209285,0
1409,1,715219054,0,4209285,0
754,9,869186746,0,4209285,1
1324,8,1039223588,0,4209285,0
884,4,382131456,0,4209271,1
1861,8,3188707658,0,4209285,0
1351,10,2684441044,0,4209285,0
1402,10,2684444306,0,4209285,0
1112,3,1118508564,0,4209285,0
811,7,1170524922,0,4209285,0
213,4,617624922,0,4209285,0
781,1,3236610880,0,4209285,1
1695,8,279029700,0,4209285,0
1007,5,3402955726,0,4209285,1
201,3,3826135628,0,4209285,1
1196,4,2670537474,0,4209285,0
342,4,1345738120,0,4209285,0
1459,4,2945281230,0,4209285,0
1061,12,4193192302,0,4209285,0
790,7,3594700192,0,4209285,0
641,4,2180030560,0,4209285,0
883,3,382131392,0,4209271,1
1847,1,4009217510,0,4209285,1
823,4,755289542,0,4209285,1
446,9,1517711284,0,4209285,0
1075,6,2578648284,0,4209285,1
1262,11,1592998830,0,4209285,0
742,10,4026579332,0,4209285,0
23,6,1738409436,0,4209285,1
781,8,3594699584,0,4209285,0
791,3,2334049730,0,4209285,1
635,4,3027148530,0,4209285,0
1502,5,2821420930,0,4209285,1
1803,2,3346645702,0,4209285,1
991,2,2119104462,0,4209285,1
830,2,302829456,0,4209285,1
388,6,4026556692,0,4209285,1
882,5,382131328,0,4209271,1
915,4,1952769270,0,4209285,0
277,12,232408392,0,4209285,0
1330,8,3903671436,0,4209285,0
1271,10,1652374978,0,4209285,1
731,8,3456546516,0,4209285,0
292,8,232409354,0,4209285,0
1530,7,1225621128,0,4209285,1
1522,9,3133373590,0,4209285,0
76,5,220599056,0,4209285,0
79,5,2304512974,0,4209285,0
1052,13,1028982540,0,4209285,0
1135,5,711531504,0,4209285,0
1743,4,4058887110,0,4209285,0
881,5,382131264,0,4209271,1
1526,13,1225620918,0,4209285,0
205,3,617624414,0,4209285,1
1515,8,1225620170,0,4209285,0
1938,7,4015776922,0,4209285,0
186,8,799420038,0,4209285,0
585,5,3451032140,0,4209285,0
1470,4,715222934,0,4209285,0
1380,8,423581986,0,4209285,0
1930,8,2983715482,0,4209285,0
1453,4,2945280890,0,4209285,0
713,10,869184102,0,4209285,0
1242,10,1652373142,0,4209285,0
1337,9,2455064164,0,4209285,0
330,4,3301200516,0,4209285,0
1774,8,4058889096,0,4209285,1
880,4,382131200,0,4209271,1
1469,6,2945281916,0,4209285,0
218,3,3826136706,0,4209285,1
174,5,1994533764,0,4209285,0
1266,15,2494512268,0,4209285,0
711,12,922137074,0,4209285,0
152,5,3774490166,0,4209285,0
789,9,3594700136,0,4209285,0
572,8,757763886,0,4209285,1
566,11,667585980,0,4209285,0
985,7,898823796,0,4209285,0
128,9,2603098146,0,4209285,0
1868,10,3188708106,0,4209285,0
879,4,382131136,0,4209271,1
171,6,4039912150,0,4209285,0
450,6,2115399866,0,4209285,0
1380,9,2684442932,0,4209285,0
468,4,2115401008,0,4209285,0
1012,1,2593717548,0,4209285,1
1808,1,2952119352,0,4209285,1
1051,11,878774008,0,4209285,0
1606,4,3630272924,0,4209285,1
946,5,3639405700,0,4209285,0
148,7,3149538568,0,4209285,1
878,4,382131072,0,4209271,1
136,6,3774489108,0,4209285,0
135,9,3774489082,0,4209285,0
1223,14,1592996306,0,4209285,1
316,8,1192251164,0,4209285,0
131,8,2603098316,0,4209285,0
972,3,898822926,0,4209285,1
1648,3,2785647616,0,4209285,0
171,1,3149540074,0,4209285,1
1798,8,2634662314,0,4209285,1
748,10,354597646,0,4209285,0
201,0,617624180,0,4209285,1
1466,2,715222672,0,4209285,1
747,13,354597610,0,4209285,0
1500,2,3133372206,0,4209285,1
718,4,1189393292,0,4209285,1
1782,5,372620724,0,4209285,1
206,3,1746285492,0,4209285,1
877,0,382131008,0,4209271,1
223,3,1746286530,0,4209285,1
531,10,3376710908,0,4209285,1
911,6,1546576874,0,4209285,1
1838,3,1910360960,0,4209285,1
876,1,382131004,0,4209271,1
247,7,1746288120,0,4209285,1
255,6,1746288630,0,4209285,0
1235,11,2494510332,0,4209285,1
13,4,3918005104,0,4209285,1
441,3,3575148152,0,4209285,1
312,0,2473086498,0,4209285,1
778,6,1635435160,0,4209285,1
2027,2,2480274130,0,4209285,1
1272,12,3985456640,0,4209285,0
563,6,3099626690,0,4209285,1
652,2,2180031274,0,4209285,0
1812,8,2748826902,0,4209285,1
541,9,3230173026,0,4209285,0
542,8,3230173108,0,4209285,0
1277,11,773144388,0,4209285,1
273,8,339231870,0,4209285,0
875,1,382130940,0,4209271,1
552,10,3230173730,0,4209285,0
734,5,595900344,0,4209285,1
1162,6,3085378186,0,4209285,0
142,7,2603099020,0,4209285,0
779,8,1170522828,0,4209285,0
959,7,1696788444,0,4209285,0
704,10,869183506,0,4209285,0
428,11,3575147296,0,4209285,0
1142,3,1118510514,0,4209285,1
1238,13,1652372910,0,4209285,0
966,5,2119102868,0,4209285,0
1581,3,3527248750,0,4209285,1
271,2,4068230140,0,4209285,1
1702,8,2318379414,0,4209285,0
318,12,1655721904,0,4209285,1
874,0,382130876,0,4209271,1
2001,3,2480272468,0,4209285,0
536,10,3099625010,0,4209285,0
1187,8,2447976676,0,4209285,1
8,7,3918004738,0,4209285,1
260,10,4035723528,0,4209285,0
1233,5,2494510186,0,4209285,1
1229,3,2494509948,0,4209285,1
1891,8,3487291602,0,4209285,0
873,1,382130812,0,4209271,1
1179,1,2592941802,0,4209285,1
272,6,2699314182,0,4209285,1
609,8,3748829254,0,4209285,0
1201,6,1812147278,0,4209285,0
1280,5,2144813084,0,4209285,1
1080,7,4193193488,0,4209285,1
1086,8,2743930752,0,4209285,1
1442,5,1815832708,0,4209285,0
36,3,58329382,0,4209285,1
872,0,382130748,0,4209271,1
756,11,4152016186,0,4209285,0
1133,3,1118509928,0,4209285,0
81,6,687084640,0,4209285,0
1447,1,1815833078,0,4209285,1
1750,3,1455666586,0,4209285,1
770,4,3112222898,0,4209285,1
692,3,802991416,0,4209285,0
871,0,382130684,0,4209271,1
1449,4,820865612,0,4209285,0
1755,7,1942992622,0,4209285,0
45,7,2229930846,0,4209285,0
436,5,2167696646,0,4209285,1
595,4,3748828408,0,4209285,1
49,8,3918007398,0,4209285,0
894,6,1587077050,0,4209285,0
724,10,308065540,0,4209285,0
1103,5,1118508026,0,4209285,0
1934,5,4204651416,0,4209285,0
1809,11,2634662984,0,4209285,0
41,5,2127956604,0,4209285,1
30,8,3918006152,0,4209285,0
1654,4,3184893370,0,4209285,1
771,4,3112222912,0,4209285,0
162,6,799418536,0,4209285,1
1423,5,715219956,0,4209285,0
279,7,259933632,0,4209285,1
870,1,382130620,0,4209271,1
374,6,1345740202,0,4209285,0
1998,3,475132830,0,4209285,0
998,4,3402955172,0,4209285,1
108,4,947264274,0,4209285,1
29,5,3918006132,0,4209285,1
914,5,1981473934,0,4209285,0
908,6,1981473556,0,4209285,1
1016,3,3402956340,0,4209285,0
869,0,382130556,0,4209271,1
1708,7,3722685206,0,4209285,1
312,6,4068232764,0,4209285,1
894,7,2421612428,0,4209285,0
518,8,667582896,0,4209285,1
763,12,869187294,0,4209285,0
469,4,2746512720,0,4209285,0
269,2,2699313996,0,4209285,1
247,8,3826138576,0,4209285,0
868,1,382130492,0,4209271,1
620,4,1638570770,0,4209285,1
1036,14,878773004,0,4209285,0
1135,3,1118510070,0,4209285,1
56,6,3918007848,0,4209285,1
745,13,308066936,0,4209285,0
749,7,911522666,0,4209285,1
732,13,869185324,0,4209285,0
914,6,2096817286,0,4209285,0
153,5,37103190,0,4209285,1
502,6,2115403162,0,4209285,0
970,4,2593714868,0,4209285,1
1601,4,3983380578,0,4209285,0
1064,7,1028983328,0,4209285,1
1730,4,372617352,0,4209285,0
867,1,382130428,0,4209271,1
200,5,617624104,0,4209285,1
1224,12,1592996368,0,4209285,1
1065,8,2353728098,0,4209285,1
1266,14,1592999090,0,4209285,1
326,5,386421168,0,4209285,1
866,0,382130364,0,4209271,1
294,5,1743276470,0,4209285,1
506,8,2115403414,0,4209285,0
1836,7,2748828456,0,4209285,1
757,8,4152016246,0,4209285,1
803,12,3112224996,0,4209285,0
148,8,3774489894,0,4209285,0
811,5,2188298960,0,4209285,1
821,5,755289432,0,4209285,1
519,6,3099623912,0,4209285,1
1256,12,2494511650,0,4209285,0
865,0,382130300,0,4209271,1
998,6,539818408,0,4209285,0
747,11,3456547570,0,4209285,1
1070,11,2967407540,0,4209285,0
1500,9,614954788,0,4209285,0
694,1,1067232680,0,4209285,0
1725,9,3722686324,0,4209285,0
397,11,2616091486,0,4209285,0
719,13,4152013796,0,4209285,0
1865,9,477090426,0,4209285,0
359,8,386423268,0,4209285,0
1483,9,614953710,0,4209285,0
914,3,1546577044,0,4209285,1
73,5,947262034,0,4209285,0
991,6,898824160,0,4209285,0
1524,1,1225620792,0,4209285,1
864,0,382130236,0,4209271,1
262,7,2405712278,0,4209285,0
1058,13,4193192070,0,4209285,0
286,2,1743275948,0,4209285,1
1957,7,4204652878,0,4209285,1
303,5,3597814736,0,4209285,0
863,0,382130172,0,4209271,1
1881,5,2809910866,0,4209285,1
983,8,898823676,0,4209285,0
817,1,302828652,0,4209285,1
520,8,3099623944,0,4209285,0
1334,6,1131629992,0,4209285,1
500,6,2746514688,0,4209285,1
1069,3,2353728364,0,4209285,1
1811,1,2952119528,0,4209285,1
1426,3,1815831732,0,4209285,0
832,4,4113223730,0,4209285,1
1340,0,4070133528,0,4209285,1
1334,1,4070133150,0,4209285,1
1322,0,4070132412,0,4209285,1
1316,0,4070132012,0,4209285,1
1307,1,4070131442,0,4209285,1
1303,1,4070131180,0,4209285,1
1299,1,4070130910,0,4209285,1
1292,1,4070130448,0,4209285,1
319,7,1655721956,0,4209285,0
1284,1,4070129976,0,4209285,1
1060,1,2353727786,0,4209285,1
1046,2,2353726884,0,4209285,1
1112,4,711530026,0,4209285,0
957,0,3639406440,0,4209285,1
907,0,3639403244,0,4209285,1
862,0,382130108,0,4209271,1
807,11,302828010,0,4209285,0
1309,3,447432538,0,4209285,1
1063,10,44239306,0,4209285,1
1268,10,773143866,0,4209285,1
2,5,58327196,0,4209285,1
861,0,382130044,0,4209271,1
196,4,1746284814,0,4209285,1
1270,11,1652374928,0,4209285,1
165,7,2453154152,0,4209285,0
421,11,156002652,0,4209285,0
1733,6,1942991208,0,4209285,0
1974,7,158985606,0,4209285,0
1474,12,1225617574,0,4209285,0
1769,6,848673380,0,4209285,1
1505,7,1765767244,0,4209285,0
1507,9,1765767364,0,4209285,0
111,7,220601302,0,4209285,0
1963,4,4015778546,0,4209285,1
1037,9,2353726316,0,4209285,1
55,7,1738411468,0,4209285,1
860,1,382129980,0,4209271,1
1868,11,599511856,0,4209285,0
1904,8,3188710452,0,4209285,0
1189,0,2670537070,0,4209285,1
1260,4,2618506028,0,4209285,1
256,7,1331707918,0,4209285,1
1873,9,3188708466,0,4209285,0
1313,7,2144815176,0,4209285,1
1237,11,1592997238,0,4209285,1
107,1,220601036,0,4209285,1
1373,5,3058784100,0,4209285,1
566,12,3099626914,0,4209285,0
273,7,2699314278,0,4209285,1
1298,2,4036445340,0,4209285,1
